Type of script,Age group,Value,JAN-2015,FEB-2015,MAR-2015,APR-2015,MAY-2015,JUN-2015,JUL-2015,AUG-2015,SEP-2015,OCT-2015,NOV-2015,DEC-2015,JAN-2016,FEB-2016,MAR-2016,APR-2016,MAY-2016,JUN-2016,JUL-2016,AUG-2016,SEP-2016,OCT-2016,NOV-2016,DEC-2016,JAN-2017,FEB-2017,MAR-2017,APR-2017,MAY-2017,JUN-2017,JUL-2017,AUG-2017,SEP-2017,OCT-2017,NOV-2017,DEC-2017,JAN-2018,FEB-2018,MAR-2018,APR-2018,MAY-2018,JUN-2018,JUL-2018,AUG-2018,SEP-2018,OCT-2018,NOV-2018,DEC-2018,JAN-2019,FEB-2019,MAR-2019,APR-2019,MAY-2019,JUN-2019,JUL-2019,AUG-2019,SEP-2019,OCT-2019,NOV-2019,DEC-2019,JAN-2020,FEB-2020,MAR-2020,APR-2020,MAY-2020,JUN-2020,JUL-2020,AUG-2020,SEP-2020,OCT-2020,NOV-2020,DEC-2020,JAN-2021,FEB-2021,MAR-2021,APR-2021,MAY-2021,JUN-2021,JUL-2021,AUG-2021,SEP-2021,OCT-2021,NOV-2021,DEC-2021,JAN-2022,FEB-2022,MAR-2022,APR-2022,MAY-2022,JUN-2022,JUL-2022,AUG-2022,SEP-2022,OCT-2022,NOV-2022,DEC-2022,JAN-2023,FEB-2023,MAR-2023,APR-2023,MAY-2023,JUN-2023,JUL-2023,AUG-2023,SEP-2023,OCT-2023,NOV-2023,DEC-2023,JAN-2024,FEB-2024,MAR-2024,APR-2024,MAY-2024,JUN-2024,JUL-2024,AUG-2024,SEP-2024,OCT-2024,NOV-2024,DEC-2024,JAN-2025,FEB-2025,MAR-2025,APR-2025,MAY-2025,JUN-2025,JUL-2025,AUG-2025,SEP-2025,OCT-2025,NOV-2025,DEC-2025
Beta blocking agents,65+,Scripts per ERP,0.11327926630369,0.11718496705084,0.13386031046443,0.12944794934869,0.13374177983527,0.13487188811774,0.13618925110235,0.13044579190612,0.13333046355331,0.13794937067071,0.13688868480257,0.16611269040206,0.10824425822017,0.12118912730807,0.13293376141951,0.12947063615498,0.13474171031713,0.13292222611093,0.12842504500983,0.13521352433475,0.13171675899853,0.13253124580667,0.13773132608781,0.15816048520199,0.11205552124713,0.11609663935238,0.13324715547698,0.12280260798023,0.13764064601287,0.13217070400204,0.12728056487035,0.1339548674038,0.12745320345042,0.13379621942078,0.13641536312691,0.15107222019359,0.1152536744237,0.11487592854355,0.12971281544242,0.12510067282529,0.13733689413847,0.1286049192383,0.12912628835362,0.13318755222849,0.12339210717983,0.13650831096053,0.13643615392886,0.15051880136876,0.11422560534241,0.11431900008377,0.12553890682987,0.12660104810466,0.13638856099687,0.12391869999458,0.13166335948144,0.12970633177833,0.12458354583519,0.13558609297692,0.13240818544983,0.15102833834659,0.11448996406678,0.11849923025627,0.1548781760896,0.11808169133679,0.12118744695394,0.12746391970127,0.13208746069312,0.12688664050761,0.12926306670494,0.13324964581786,0.13173882904465,0.15747477015823,0.10754021023334,0.11269446660422,0.13259631962935,0.12300799391963,0.12775248870355,0.13015422651771,0.13044238132468,0.1307525185794,0.12914156651545,0.12969415784136,0.13529957564039,0.15418364249474,0.11032634179422,0.11299565458696,0.13084268553757,0.12271467905299,0.13035175079251,0.12911004284829,0.12573262451452,0.13324428154406,0.12874477597522,0.13141362247869,0.13624222261595,0.15629082666268,0.10972270341304,0.11297710817817,0.1304998718632,0.11994561254658,0.13539862171203,0.12931544718019,0.1265185779616,0.13332872816659,0.12651090269518,0.13163731974887,0.13279869650857,0.14587865848232,0.10791703259899,0.11184720525709,0.11589645413018,0.11903519763736,0.12568767603667,0.11422565926228,0.12227565895327,0.11998276550216,0.11527904497183,0.12414471517527,0.1199827655002,0.1387133485002,0.10150806013246,0.10101652814992,0.11072220926941,0.11083056344401,0.1170723171378,0.11131464474401,0.11677546442558,0.11113923668051,0.11363003771784,0.1186616459311,0.11191887765615,0.13641361430062
Beta blocking agents,Total,Benefits per ERP,0.19554547586385,0.202490406456,0.23247694914086,0.20373348109769,0.21725129908455,0.22918107739185,0.31326497758162,0.31315762536313,0.33435025744061,0.34696072785212,0.35450684296205,0.44486179055414,0.2190020631103,0.24544297770964,0.26926017576917,0.24605468676573,0.26176956283999,0.26876030162825,0.27869534737876,0.30721432104305,0.31204716712233,0.31108724032291,0.33519480436841,0.40037183307757,0.21221226677163,0.22086257450597,0.25380801636499,0.22154460103229,0.25397703483106,0.25393940580649,0.27053865049877,0.29809306525538,0.29646483525016,0.31740709842537,0.33513894223901,0.38664691164749,0.21875497200429,0.21947419726218,0.24682240802626,0.23234729014679,0.26085158013513,0.25429551211454,0.27639443735294,0.2894482739127,0.27924043725093,0.32095693675357,0.33158270522408,0.38138574897826,0.21293417427263,0.21439548793842,0.23463912521918,0.23734473639307,0.26174128871985,0.24634203594127,0.28221862108669,0.29089403886686,0.29150492013543,0.32888571724138,0.33135270399242,0.39445040634977,0.21985037750484,0.22805334642471,0.28920981540716,0.2391241108199,0.25636229355438,0.28228713747768,0.3271428721708,0.32792168253849,0.34713995319002,0.36930575508082,0.37440258442946,0.46243557467343,0.23245041138755,0.24580222037283,0.28903111971771,0.27358740339427,0.29299447451033,0.31126527371742,0.33858655016627,0.35334220682309,0.36293304537426,0.37524038893965,0.40207651480709,0.47199420272643,0.24088985840389,0.24918254685306,0.28887060792669,0.26198032015722,0.28950243271764,0.30117294942387,0.3375630807833,0.3756452463129,0.37501582105281,0.38916715156939,0.41289929004105,0.4878516537725,0.22651583449057,0.23523963647352,0.27752577266445,0.2662628896939,0.32332798100414,0.33130391841875,0.3618809270764,0.39819226324243,0.38757181655878,0.40271815496599,0.41789459808671,0.47033650244387,0.22687696346465,0.23803971442682,0.25295111028488,0.26023652542517,0.29800244311561,0.28978034403953,0.34136835872924,0.34914501668891,0.34720051885478,0.38436885082059,0.3792763339698,0.45221527012117,0.22199773289392,0.22305108910162,0.24922743841343,0.25592331306072,0.28955253207632,0.29354336602336,0.336940079559,0.33302189640671,0.35158647123839,0.37500915841162,0.36094405378099,0.4550288053855
Beta blocking agents,Total,Scripts per ERP,0.02512118282262,0.02562374534685,0.02914483520866,0.02809353472765,0.02911948983824,0.02926512988307,0.0300313717689,0.02899736080281,0.02930597692291,0.03027692103129,0.02991817053564,0.03556303231881,0.02442467761349,0.02673514165156,0.02913756069772,0.02841644868995,0.02951491213727,0.02913819052622,0.02884009268056,0.03018365536658,0.02930142304654,0.02949819119558,0.03047827019764,0.03450060801337,0.02538916791746,0.0259220127591,0.02959860082522,0.0273518475311,0.03046041224912,0.02936086686969,0.02883145116382,0.03017616526932,0.02873825235091,0.03003600108851,0.03045925869463,0.03337046104621,0.02627889345707,0.02594708616608,0.02921868165672,0.0280200684813,0.03059499064856,0.02885064393863,0.02944876025019,0.03028879483146,0.02817248453231,0.03085702995516,0.03072483567148,0.03346834775732,0.02630233601338,0.02610965283093,0.02864642106872,0.0286025566014,0.0308213374994,0.02823257284466,0.03033314694535,0.0300067582825,0.02879613224687,0.03112766592438,0.03036361883755,0.03408841252715,0.02673600363344,0.02750383997049,0.03631578129049,0.02665437686287,0.02796494438026,0.02937936104164,0.03124645213614,0.03013234539988,0.03044607779517,0.03137507189188,0.03091899614333,0.036200710442,0.02605417515232,0.02683712208308,0.03131803318046,0.02910366026775,0.03034989563549,0.03069575372858,0.03176001225556,0.0318299741481,0.03127993430391,0.03151839651009,0.03253971553568,0.03654533553617,0.02727127756258,0.02749903330081,0.0317499287121,0.0297689209704,0.03163620657319,0.03121791466442,0.03110625614242,0.03275618351602,0.03153041227203,0.03215511630888,0.03300857870481,0.03718557110979,0.0274393195561,0.02791516923315,0.03206445082043,0.02955714079774,0.03325955184082,0.03184441694745,0.03144292770105,0.03289792070518,0.03125451754668,0.03241070997801,0.03243820443124,0.03511728203595,0.02708207473162,0.02772847572216,0.0287602866944,0.02932870546003,0.03100534202388,0.02832033791942,0.03030302027168,0.02983277442757,0.02855621949235,0.03055204317242,0.02951745083344,0.03336932618711,0.0256446519666,0.02530752232101,0.02775097680214,0.02754269775515,0.02919050715088,0.02776638445085,0.02933743544186,0.02815316249074,0.0285271701047,0.0296661044106,0.02805357680714,0.03333781046245
Calcium channel blockers,0-18,Benefits per ERP,2.7065376636e-4,3.0972318312e-4,3.164095666e-4,0.00029975972254000003,3.058671668e-4,3.4324801285e-4,5.6718724348e-4,5.6879543339e-4,5.7275228608e-4,5.4612702982e-4,5.8271069074e-4,6.7681805416e-4,4.1993009952e-4,5.0451556688e-4,5.1913595392e-4,4.8253638751e-4,5.1711246305e-4,5.8488969873e-4,6.0025417052e-4,6.5396420551e-4,6.2982484419e-4,6.3652683351e-4,6.5133047277e-4,6.8245070831e-4,4.5150488015e-4,5.0260732672e-4,5.1529665771e-4,5.514107031e-4,5.9027003635e-4,5.5888660148e-4,6.3333969749e-4,6.5470427255e-4,6.3353437435e-4,6.1886981063e-4,6.3293483608e-4,7.3046143264e-4,4.6026957286e-4,4.8406158884e-4,5.0212698288e-4,4.7456200967e-4,6.1449214669e-4,5.2245614977e-4,6.6248264116e-4,6.4864004734e-4,6.1117778953e-4,6.3792727499e-4,6.5778534568e-4,7.1715295136e-4,4.5991154186e-4,4.8183225597e-4,5.2193087401e-4,4.8429786684e-4,5.4426138462e-4,4.9383076402e-4,5.967128972e-4,6.192660973e-4,5.8546170609e-4,5.6637940206e-4,6.381129442e-4,6.293078112e-4,4.4182353391e-4,4.4682575608e-4,6.3818747746e-4,4.2914434615e-4,4.9621106628e-4,5.1925720483e-4,6.6779930847e-4,6.1713565949e-4,6.1951842309e-4,6.4233932478e-4,6.5737619527e-4,7.2112227729e-4,5.1609166154e-4,5.0321833243e-4,5.3899181974e-4,5.0178159227e-4,5.4853130424e-4,5.5655141818e-4,6.6740069372e-4,6.9026055235e-4,5.9383737457e-4,5.5486374364e-4,6.2851972786e-4,5.9003638481e-4,4.8025919517e-4,4.3763957751e-4,5.0952816977e-4,4.9713619949e-4,4.7397138626e-4,4.9926077785e-4,5.6767093388e-4,6.0613015614e-4,5.88142376e-4,7.1439377773e-4,7.4344544374e-4,8.1453587423e-4,5.2575059832e-4,4.9708090595e-4,5.5277396876e-4,5.2481484627e-4,6.1229677643e-4,5.8098329267e-4,6.459745639e-4,7.9192909325e-4,6.6903754629e-4,7.1754120481e-4,7.0915991309e-4,7.3600709078e-4,5.3498468198e-4,5.3598060958e-4,5.694612604e-4,5.0353216305e-4,5.9796721879e-4,5.8427486135e-4,6.6644273738e-4,7.0969216281e-4,6.7370461583e-4,7.7571889105e-4,6.3142888559e-4,8.0396915186e-4,5.1883301683e-4,5.5350542034e-4,5.8138645744e-4,5.9302506743e-4,5.7690026736e-4,6.4298580945e-4,7.2055038986e-4,7.2103247318e-4,7.6323036111e-4,7.6619916375e-4,7.4904698743e-4,9.0145737502e-4
Calcium channel blockers,0-18,Scripts per ERP,9.380948537e-5,9.738317992e-5,1.0613873204e-4,1.03458461e-4,1.1060585037e-4,1.2436457464e-4,1.3059912841e-4,1.25650853e-4,1.0833188867e-4,1.0532757865e-4,1.0850861281e-4,1.1575430193e-4,9.331033806e-5,1.0232326835e-4,1.0939223347e-4,1.0727154376e-4,1.1239654365e-4,1.2476723218e-4,1.3107660785e-4,1.3212243197e-4,1.2026975991e-4,1.2061836795e-4,1.1782950405e-4,1.1678367995e-4,1.0074771189e-4,1.0440809595e-4,1.1155455991e-4,1.1713228793e-4,1.2323292789e-4,1.2898495992e-4,1.3058905676e-4,1.3058905671e-4,1.2352553247e-4,1.1560060305e-4,1.1956306788e-4,1.2542062447e-4,9.888933844e-5,9.647740334e-5,1.1094901398e-4,1.0302408412e-4,1.2731571608e-4,1.1835710005e-4,1.3506219776e-4,1.2959824025e-4,1.2208529898e-4,1.1747508471e-4,1.2037781222e-4,1.2618326704e-4,1.0569342665e-4,1.0466893462e-4,1.1696283875e-4,1.1201112742e-4,1.2550027217e-4,1.1406011122e-4,1.2789294263e-4,1.3399114908e-4,1.2365807688e-4,1.1789865965e-4,1.234886822e-4,1.2331928759e-4,1.0841256073e-4,1.1010650677e-4,1.4940606018e-4,9.53691744e-5,1.1569652958e-4,1.1451076716e-4,1.3962688597e-4,1.2866583812e-4,1.2006563152e-4,1.2343826154e-4,1.1955973693e-4,1.1905384234e-4,1.0219069181e-4,1.0134753432e-4,1.0826142602e-4,9.999848228e-5,1.1197131917e-4,1.2225784094e-4,1.3478689775e-4,1.3731415209e-4,1.20802757e-4,1.1237857603e-4,1.1187312494e-4,1.1305251038e-4,1.0243804222e-4,9.822595157e-5,1.1237857577e-4,1.0395439484e-4,1.0833496894e-4,1.1709611708e-4,1.1759444787e-4,1.2860328981e-4,1.1475883699e-4,1.169272454e-4,1.1442523584e-4,1.2810288795e-4,1.0641880539e-4,9.957997934e-5,1.1125602371e-4,1.0491759964e-4,1.2593447968e-4,1.2193126436e-4,1.1459764595e-4,1.3141629336e-4,1.1608164441e-4,1.1773053124e-4,1.155869782e-4,1.142678686e-4,1.0932120761e-4,1.1064031715e-4,1.1278387024e-4,1.0651809975e-4,1.1674119904e-4,1.1459764597e-4,1.2073178814e-4,1.2432596846e-4,1.1256319629e-4,1.1893469792e-4,1.063550665e-4,1.2138527559e-4,9.589926891e-5,1.0357774523e-4,1.096225032e-4,1.1223645255e-4,1.1076610606e-4,1.1730097951e-4,1.2466045051e-4,1.230372674e-4,1.2271263085e-4,1.1508367102e-4,1.1394744285e-4,1.2709522489e-4
Calcium channel blockers,19-64,Benefits per ERP,0.031261806286,0.03160955783484,0.03566089325061,0.03278602491667,0.03448531900161,0.03641260365027,0.05757280718212,0.05791335348144,0.0611359867496,0.06576259960345,0.0669223155107,0.08221001774722,0.03853005588153,0.042158474095,0.04542172667689,0.04371482349738,0.04572333617869,0.04724929213843,0.04953795108591,0.05422976796483,0.05510608523024,0.05645436101898,0.06001981790144,0.07052204524002,0.03598087627665,0.03676108116656,0.04178945876231,0.03724679874197,0.04238903514524,0.04236106109062,0.04613927101688,0.04997250370891,0.04977829788821,0.05375479060175,0.05636732848826,0.06366848378155,0.03512343747089,0.03493589837792,0.03881250814959,0.03680335659811,0.04111959249805,0.03995759624816,0.04361233901308,0.04739478831731,0.04561175291058,0.05188014264721,0.05320705571998,0.06004268955956,0.03374196188032,0.03349868281661,0.03646243515696,0.03621989169051,0.03973472210536,0.03754031664317,0.04297367095594,0.04430418653057,0.04433161424459,0.04950892739522,0.04951231088785,0.05758244190083,0.03251724117803,0.03283318137854,0.04134160769849,0.03413356828396,0.03884101769767,0.04309214058257,0.05143464732149,0.05213757881797,0.0548395796806,0.05824772231069,0.05828024426055,0.06994075981324,0.0367683255093,0.03753971528471,0.04338260074266,0.04074545963933,0.04312560195578,0.0453509754269,0.04970089914715,0.05194200491357,0.05325902514133,0.05516463374083,0.05825812010468,0.06703842300519,0.03444835278383,0.03457726785859,0.03947203069912,0.03747018280029,0.04033587872936,0.04179505006735,0.04694147603212,0.05217693795169,0.05270576369279,0.0592997815599,0.06264874055552,0.07138264161751,0.03421709609866,0.03453276308201,0.03968924699789,0.03744646431078,0.04441324476702,0.04547098605017,0.05050514244076,0.05567998740359,0.05398204127465,0.05724455755224,0.05965667732324,0.06508727652817,0.03341277644503,0.03416420019035,0.03592602735474,0.03795746896975,0.04270970031791,0.04157705772326,0.04909255907457,0.05018753369695,0.04963705903888,0.0548410500329,0.05376941729205,0.06177362436271,0.03347431702876,0.03343213201964,0.03668844279051,0.03747630851184,0.041916204958,0.04202810598496,0.04800116572751,0.04773051463577,0.05005500209995,0.05329375849735,0.05164719914665,0.06231598090099
Calcium channel blockers,19-64,Scripts per ERP,0.01313616615778,0.01281629558016,0.01439431452782,0.01383464491626,0.01435074618792,0.01428522051307,0.01468771745679,0.01433231478179,0.01401341107216,0.01432122128768,0.013825574937,0.01530402267479,0.01236972505688,0.01284229420145,0.013810509698,0.01344298635348,0.01383317603457,0.01360747136759,0.01366020200592,0.01404602073433,0.01344818098188,0.01358693500929,0.013571713333,0.01463608052157,0.01222922922563,0.01203134744666,0.01350209953828,0.01261085353825,0.01366960561867,0.01330482662661,0.01327385810431,0.0135389272623,0.01289145450989,0.01325465792384,0.01306472280454,0.01379552967408,0.0121717144106,0.01170377667815,0.01311212325009,0.01239524984568,0.01332679193451,0.01279978698148,0.01310341759782,0.01334245349561,0.01248750374222,0.01324691809103,0.01295669311413,0.0134992447272,0.01198252149262,0.01158794448163,0.01276463536994,0.01248881965755,0.01327415752522,0.01240420634483,0.0131612631864,0.01313112997846,0.01248872115112,0.0131499632342,0.01265705148685,0.01343707296101,0.01198054797228,0.01195827277841,0.0158259090244,0.01095887635139,0.0124276754269,0.01300975289679,0.01406831353929,0.0137485732877,0.0136234715341,0.01390831464207,0.01334809314962,0.01456537248865,0.0124137897275,0.01209083018154,0.01380478215609,0.01288509432805,0.0135243816746,0.01351040993922,0.01420733668907,0.0142216539657,0.01379064567465,0.01388587822927,0.01389993636833,0.01480302603654,0.01277308258963,0.01224373211058,0.01383832673605,0.01318672875344,0.0137846855431,0.01357698787592,0.01378779594577,0.01419497575569,0.01370383275052,0.01386419026792,0.01387567186602,0.01469657407048,0.01280781908402,0.01243944579419,0.01396258564105,0.01311204936679,0.01428612296855,0.01386733327639,0.01394988001374,0.01430952808607,0.01352362813677,0.01364947689899,0.01334782652153,0.01357507770483,0.01216479826835,0.01186215008057,0.01228939976727,0.01223258697253,0.01278194363344,0.01193393002397,0.01251816561124,0.01239798770379,0.01179428913177,0.01231799123037,0.01177975542105,0.01235890545669,0.01104812355784,0.01053901623389,0.01155802473862,0.01117019451085,0.01182982954842,0.01136902543922,0.01187076000746,0.01167580710257,0.01147254808473,0.01176133599426,0.01121210930223,0.01222509398338
Calcium channel blockers,65+,Benefits per ERP,0.79849832692999,0.82487229750663,0.93460559770393,0.84830049404813,0.89751177432799,0.96029393822337,1.47106421916206,1.47453680338644,1.56569957392025,1.67841119617699,1.68920086415285,2.0513494197384,0.99874572035994,1.11981113285126,1.21351484807989,1.1642783225139,1.22631476334534,1.25703902611277,1.28581636677993,1.41830795842074,1.4446521053773,1.46969184250552,1.56037129226447,1.79810314927185,0.95561311274088,0.98344472609647,1.12229098142406,1.00918408601574,1.14200655369668,1.14756000037464,1.22097555289436,1.34949084257978,1.34127376357627,1.43789207999234,1.50230579908474,1.67918146311853,0.95158859670535,0.94847623728014,1.06097683843453,1.01941567887645,1.1379965764972,1.11269566142874,1.19752800984839,1.30095029501667,1.25571436074522,1.44057283438631,1.47558562689949,1.63577749298128,0.92296080752136,0.92601593883195,1.00307889943661,1.01380987825394,1.10777851758371,1.04324064630937,1.18643371162929,1.22821395223309,1.23142347773558,1.38592918379998,1.38307065634217,1.5946085285619,0.89167166551185,0.91665854056486,1.14696523086287,0.93991820284316,1.02403475970121,1.14198786690356,1.3202361380512,1.3341411182763,1.42188590840412,1.51045633716571,1.50985701307953,1.80490957635109,0.89929721811827,0.94193102039908,1.1068897755809,1.04461303896311,1.12277613695664,1.21027200889728,1.28939141217894,1.35682974346634,1.39969339502081,1.44661415403449,1.53876230406294,1.75673919165924,0.87672874963139,0.89480368973427,1.035463602863,0.9920948679996,1.08839385743403,1.14824973631828,1.29221952952202,1.45343394717895,1.45962285597922,1.60725771031588,1.68550230314314,1.9246083861565,0.88417612430076,0.90794803765745,1.0649241230632,1.02070674339009,1.24114585565596,1.29328755079118,1.43878603866815,1.59358688858938,1.54688599904684,1.64783297281941,1.69111278986677,1.82931316462393,0.88302409685011,0.91735511333629,0.96349149182541,1.05029390089963,1.19745347501085,1.17635262102708,1.39121608254083,1.43006353690253,1.42094547180096,1.56073273556959,1.52004252392453,1.74211148816396,0.86781864089603,0.86567398403705,0.9548678268545,1.0096481211561,1.14197030853656,1.16867430235773,1.33286892344096,1.32797252401831,1.40190223475934,1.49994343899074,1.42038580315023,1.7286468214162
Calcium channel blockers,65+,Scripts per ERP,0.13488467082034,0.13823199929059,0.15694560485816,0.15089734662124,0.15495934511915,0.15531929477759,0.1568968213962,0.14922218242472,0.15063399188007,0.15481089965597,0.15023025601921,0.17468736491282,0.12541217630903,0.13946696734157,0.15120091018638,0.14650294400665,0.15177851975667,0.14923793797193,0.14354410956642,0.15042953215643,0.14549196117169,0.14600036867869,0.14909465608318,0.16412276826004,0.12696708365093,0.12979559401005,0.14807974724435,0.13645799263501,0.15155363832625,0.14578088477582,0.13980953263746,0.14640807481454,0.13867339127748,0.14370366770059,0.14455181411959,0.1541308795526,0.12768576396959,0.12651372223632,0.14187881983335,0.13599326971259,0.1487840990602,0.13959333845173,0.13936977227213,0.14355743889379,0.1321538131834,0.14514207896587,0.14318590694089,0.15120506079678,0.12560748158985,0.12520677977559,0.13573838007578,0.13655257750492,0.14609214655664,0.13201845478305,0.14028216603581,0.13797553626834,0.13171765938023,0.14202695306721,0.13663787448951,0.15006755253101,0.12369987083687,0.12674116082481,0.15998583739661,0.1236393723167,0.12966467706437,0.13709781195148,0.14197379482664,0.13604872819188,0.13856078642732,0.14164378870183,0.13729831001237,0.15713139185573,0.11749650949527,0.12147162674112,0.14212136630351,0.13166623723439,0.13607380101115,0.13827853805551,0.13845449197878,0.13823034944536,0.13606101126301,0.13591335997542,0.13973027329746,0.15320710421462,0.11929436126759,0.12040371616958,0.13882929910464,0.13073304808052,0.13759848536933,0.13595044663771,0.13152504997138,0.13919482578259,0.13428186554251,0.13526396135958,0.13814867043531,0.15229274483739,0.11792615829503,0.11966681823502,0.13710409402054,0.12574412816659,0.14023263534329,0.134326977891,0.13183117493077,0.13821348410664,0.13047089923304,0.13391818827373,0.13297369247936,0.13919832984833,0.11339015218446,0.11548111280795,0.11833696810659,0.1209792318201,0.12637537949405,0.11470832358696,0.12237102764986,0.11986887653234,0.11430151579033,0.12222605870248,0.11613842765173,0.12833774481958,0.10334986814768,0.10164515263058,0.10991711010227,0.10978235923746,0.11501188487578,0.10930168395875,0.11438157606531,0.10923631757296,0.11095140373529,0.11510707818067,0.10688974907765,0.12509094603678
Calcium channel blockers,Total,Benefits per ERP,0.13686600590488,0.14093844068406,0.15962208084604,0.14524058588381,0.15382960219348,0.16474481250459,0.25743468991829,0.25819929286913,0.27367076907062,0.29320106582451,0.29539054856642,0.35897921491338,0.17310266728433,0.19346934227835,0.2095116860833,0.20127751741811,0.21224485595642,0.21838875966158,0.22769140521319,0.25094570071195,0.25539289114205,0.26005801137663,0.27614981107381,0.31955204355935,0.16756466793672,0.17229168168238,0.19653225066591,0.17666879826925,0.20047933913468,0.20190147721944,0.21833125365257,0.24112730015677,0.23989635041525,0.2573103732898,0.26893347045367,0.30114381488122,0.16865261795993,0.16802211376964,0.18760632710266,0.18010820572335,0.20144151760229,0.1970716351107,0.21551977023795,0.23419175086751,0.22596879255902,0.25898009339358,0.26517967479304,0.29462085391005,0.16555686797344,0.1658343033171,0.17969860901117,0.18135315225123,0.19868485029628,0.18748322670306,0.21673526073287,0.22457117639464,0.22524746247816,0.25334211803176,0.252907538374,0.29182733952291,0.16211700089014,0.16630585224105,0.20841586397258,0.17126557802032,0.18781980895008,0.20955263750769,0.24889583308202,0.25099662255202,0.26675532003338,0.28318207960286,0.28302211428932,0.33826064250572,0.16950232728504,0.17692141808307,0.20754799473226,0.19608327655348,0.21080896753543,0.2264943088696,0.24816937795677,0.26098981666302,0.26903664144591,0.27806658614776,0.29542612079876,0.33751073598876,0.16833505373965,0.17141705452503,0.19815902306737,0.18995234840197,0.20849032162813,0.21981931568441,0.25212975221396,0.28295846666286,0.28351946271546,0.31169320768746,0.32631656369091,0.37222768475638,0.17151586463561,0.17579299302307,0.2060679984515,0.19780020543684,0.24079364003538,0.25095538011026,0.28015239461373,0.3098422984209,0.30038432289364,0.31971864914713,0.32860083080184,0.35576558319133,0.17146980733821,0.17784515419256,0.18724231747882,0.20429019517712,0.23362685338779,0.22869969082231,0.2721343497651,0.2788442335996,0.27640515358029,0.30352464952932,0.29567868920242,0.33887534159253,0.17036215140571,0.1700091482058,0.18770681343602,0.1983083324377,0.22421679827569,0.22890120734292,0.26387733411729,0.2627686271564,0.27706761581454,0.29621113692981,0.28119203549831,0.341825611554
Calcium channel blockers,Total,Scripts per ERP,0.02802295105813,0.02831363478942,0.03204839252852,0.03080578773364,0.03174625013367,0.03180499176089,0.03270067027668,0.03133377378592,0.0313357892386,0.03213726740469,0.03113827492129,0.03570990839555,0.02641720406171,0.02881248504742,0.03117388124318,0.03025017429815,0.03131546676206,0.03083801452832,0.03039162607009,0.03168645143464,0.03056119391647,0.03073022437019,0.03119738337341,0.03418850726879,0.02687919059222,0.02718409854759,0.0308811901858,0.02856953647347,0.0315469362037,0.03048145321034,0.02986745436756,0.03109184766773,0.02950880972217,0.03051138822226,0.03053489123846,0.03248942322976,0.0272362144175,0.02676302306422,0.02998196041198,0.0286379782343,0.03121729196739,0.02948916965829,0.02999043633896,0.03079998611782,0.02848666627844,0.03100080125181,0.03050787681106,0.03210882969939,0.02708781040861,0.02677402925077,0.02914062739265,0.02910813964547,0.03111805357583,0.02839425045758,0.03053729281102,0.03017455102671,0.02879305347988,0.03086072112439,0.02970377613525,0.03234113389671,0.02708966700319,0.02756024454016,0.03525952773358,0.02648492631853,0.02836632862271,0.02993207847289,0.03194393847008,0.0307351700893,0.03105361997113,0.03172081302126,0.03066078194357,0.03463579126779,0.02680542524838,0.027254249322,0.03168194248426,0.029429244863,0.03057656894817,0.03093135517773,0.03198858557981,0.03196806809873,0.03134417310253,0.03137181525247,0.03201945913588,0.03484074929102,0.02781142852497,0.02767173833796,0.03174494533867,0.0300057090752,0.03156422018679,0.03118711897403,0.03099206913109,0.03255859501916,0.03137102703625,0.031564349376,0.03201640849068,0.03491908768049,0.02785924796072,0.02793434773216,0.03185164251309,0.0294402634149,0.03269622668814,0.03147572088403,0.03122323463524,0.03254011770723,0.03071333066752,0.03138051191411,0.03104045090437,0.03225849647794,0.02679831546153,0.02697243450001,0.02774366706487,0.02821459867489,0.02954727324044,0.02700064163489,0.02885944495487,0.02831741932482,0.02695397113652,0.02863384609005,0.02724348048432,0.02970300451582,0.02456979381335,0.02397220503971,0.02603568999334,0.02581667339565,0.02714217243598,0.02587731113429,0.02731896037473,0.0262926122129,0.02646610857973,0.02736639937405,0.02558913894338,0.02940098921094
